website,loc,lastmod,cured_name,type
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-row-level-security,2024-03-19,power bi row level security,blog
pragmaticworks.com,https://pragmaticworks.com/events/mar-28-virtual-power-bi-administration-208,2024-11-05,mar 28 virtual power bi administration 208,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-circle-kpi-gauge,2023-03-28,power bi custom visuals circle kpi gauge,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-sum/product,2025-03-06,product,blog
pragmaticworks.com,https://pragmaticworks.com/installing-sql-server,2023-08-29,installing sql server,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-and-when-to-scale-up/out-using-azure-analysis-services,2023-03-28,out using azure analysis services,blog
pragmaticworks.com,https://pragmaticworks.com/guides-old/approximatedistinctcount-dax-function,2025-02-11,approximatedistinctcount dax function,blog
pragmaticworks.com,https://pragmaticworks.com/blog/dont-be-delta-3-tips-keep-your-data-center-out-of-the-news,2023-03-28,dont be delta 3 tips keep your data center out of the news,blog
pragmaticworks.com,https://pragmaticworks.com/courses/pl-300-microsoft-power-bi-data-analyst-review,2024-11-18,pl 300 microsoft power bi data analyst review,blog
pragmaticworks.com,https://pragmaticworks.com/blog/object-variable-how-to-make-your-packages-dynamic-in-ssis,2023-03-16,object variable how to make your packages dynamic in ssis,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-separate-your-compute-from-your-storage,2023-03-28,why separate your compute from your storage,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introducing-azure-advisor,2023-03-28,introducing azure advisor,blog
pragmaticworks.com,https://pragmaticworks.com/blog/top-5-things-to-change-now-for-power-platform-administrators,2024-09-13,top 5 things to change now for power platform administrators,blog
pragmaticworks.com,https://pragmaticworks.com/blog/why-your-infrastructure-belongs-in-the-cloud,2023-03-28,why your infrastructure belongs in the cloud,blog
pragmaticworks.com,https://pragmaticworks.com/blog/microsoft-reimagines-traditional-siems-with-azure-sentinel,2023-03-28,microsoft reimagines traditional siems with azure sentinel,blog
pragmaticworks.com,https://pragmaticworks.com/blog/this-week-in-data-why-companies-are-choosing-power-bi,2024-09-03,this week in data why companies are choosing power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/cosmos-db-for-sql-server-admins-and-developers,2023-03-28,cosmos db for sql server admins and developers,blog
pragmaticworks.com,https://pragmaticworks.com/courses/delta-lake-in-microsoft-fabric,2024-11-18,delta lake in microsoft fabric,blog
pragmaticworks.com,https://pragmaticworks.com/blog/implementing-an-azure-data-warehouse-just-got-more-compelling-and-accessible-with-pragmatic-works,2025-02-04,implementing an azure data warehouse just got more compelling and accessible with pragmatic works,blog
pragmaticworks.com,https://pragmaticworks.com/blog/remove-duplicates-keep-recent-records-power-bi,2023-03-16,remove duplicates keep recent records power bi,blog
pragmaticworks.com,https://pragmaticworks.com/events/oct-02-virtual-power-apps-bootcamp-24,2024-03-14,oct 02 virtual power apps bootcamp 24,blog
pragmaticworks.com,https://pragmaticworks.com/events/feb-12-virtual-power-apps-bootcamp-56,2024-03-14,feb 12 virtual power apps bootcamp 56,blog
pragmaticworks.com,https://pragmaticworks.com/events/nov-22-virtual-power-bi-administration-158,2024-07-12,nov 22 virtual power bi administration 158,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-card-browser,2023-03-28,power bi custom visuals card browser,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-performance-analyzer,2023-03-28,what is performance analyzer,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-ssis,2023-09-14,introduction to ssis,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-apps-filtering-made-easy,2023-03-16,power apps filtering made easy,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-azure-blob-storage-in-powerapps,2023-03-28,using azure blob storage in powerapps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-acquires-data-firm-for-undisclosed-millions,2023-03-28,pragmatic works acquires data firm for undisclosed millions,blog
pragmaticworks.com,https://pragmaticworks.com/serverless-sql-in-azure-synapse-analytics,2023-08-29,serverless sql in azure synapse analytics,blog
pragmaticworks.com,https://pragmaticworks.com/bookings-brilliance-mastering-microsoft-bookings,2024-04-11,bookings brilliance mastering microsoft bookings,blog
pragmaticworks.com,https://pragmaticworks.com/events/jun-16-virtual-power-apps-bootcamp-247,2025-01-30,jun 16 virtual power apps bootcamp 247,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-the-power-apps-search-function,2023-03-28,using the power apps search function,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-apps-getting-started,2023-03-28,power apps getting started,blog
pragmaticworks.com,https://pragmaticworks.com/blog/the-1-way-to-use-the-cloud-to-accelerate-your-business,2023-03-28,the 1 way to use the cloud to accelerate your business,blog
pragmaticworks.com,https://pragmaticworks.com/blog/troubleshooting-ssis-ssrs-without-getting-lost-in-logs,2024-05-21,troubleshooting ssis ssrs without getting lost in logs,blog
pragmaticworks.com,https://pragmaticworks.com/power-bi-with-excel,2023-08-29,power bi with excel,blog
pragmaticworks.com,https://pragmaticworks.com/power-bi-subscriptions,2024-06-05,power bi subscriptions,blog
pragmaticworks.com,https://pragmaticworks.com/microsoft-project-beginner-to-pro-certificate,2024-02-27,microsoft project beginner to pro certificate,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-recognized-as-finalist-for-2019-microsoft-data-analytics-partner-of-the-year-award,2023-03-28,pragmatic works recognized as finalist for 2019 microsoft data analytics partner of the year award,blog
pragmaticworks.com,https://pragmaticworks.com/blog/overview-and-benefits-of-azure-cognitive-services,2023-03-28,overview and benefits of azure cognitive services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/enhancing-powerpoint-presentations-with-power-bi,2024-05-01,enhancing powerpoint presentations with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/events/apr-14-virtual-power-bi-bootcamp-216,2024-12-05,apr 14 virtual power bi bootcamp 216,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-event-triggers,2023-03-28,azure data factory event triggers,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-data-image-by-cloudscope,2023-03-28,power bi custom visuals data image by cloudscope,blog
pragmaticworks.com,https://pragmaticworks.com/blog/2-things-you-need-to-know-about-power-bi-security,2023-03-28,2 things you need to know about power bi security,blog
pragmaticworks.com,https://pragmaticworks.com/courses/microsoft-forms-fundamentals,2024-11-18,microsoft forms fundamentals,blog
pragmaticworks.com,https://pragmaticworks.com/blog/new-development-feature-for-azure-stream-analytics,2023-03-28,new development feature for azure stream analytics,blog
pragmaticworks.com,https://pragmaticworks.com/microsoft-365-conference,2024-03-26,microsoft 365 conference,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-27-virtual-advanced-power-bi-bootcamp-176,2024-08-26,jan 27 virtual advanced power bi bootcamp 176,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-performance-best-practices,2023-03-28,azure performance best practices,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-min/countrows,2025-03-06,countrows,blog
pragmaticworks.com,https://pragmaticworks.com/blog/machine-learning-in-azure-databricks,2023-03-28,machine learning in azure databricks,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-power-bi,2024-07-09,advanced power bi,blog
pragmaticworks.com,https://pragmaticworks.com/events/nov-21-paginated-reports-in-power-bi-2024-edition-196,2024-10-25,nov 21 paginated reports in power bi 2024 edition 196,blog
pragmaticworks.com,https://pragmaticworks.com/events/may-19-advanced-data-modeling-230,2024-12-23,may 19 advanced data modeling 230,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-problem-design-solution-text-search-slicer,2023-03-28,power bi problem design solution text search slicer,blog
pragmaticworks.com,https://pragmaticworks.com/events/jul-15-virtual-advanced-power-bi-bootcamp-117,2024-04-18,jul 15 virtual advanced power bi bootcamp 117,blog
pragmaticworks.com,https://pragmaticworks.com/blog/developing-packages-for-ssis-in-azure-data-factory-v2,2023-03-28,developing packages for ssis in azure data factory v2,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-sum/minx,2025-03-06,minx,blog
pragmaticworks.com,https://pragmaticworks.com/blog/getting-more-done-in-less-time-with-ssis-ms-sql-server-integration-services,2024-12-10,getting more done in less time with ssis ms sql server integration services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-managed-instance-time-to-deploy,2024-05-21,azure managed instance time to deploy,blog
pragmaticworks.com,https://pragmaticworks.com/events/aug-12-virtual-dax-bootcamp-126,2024-04-18,aug 12 virtual dax bootcamp 126,blog
pragmaticworks.com,https://pragmaticworks.com/blog/announcing-our-new-course-introduction-to-azure-sql-database,2023-03-28,announcing our new course introduction to azure sql database,blog
pragmaticworks.com,https://pragmaticworks.com/blog/rpa-using-power-automate,2023-03-16,rpa using power automate,blog
pragmaticworks.com,https://pragmaticworks.com/blog/exploring-excel-2013-for-bi-show-explore,2023-03-16,exploring excel 2013 for bi show explore,blog
pragmaticworks.com,https://pragmaticworks.com/blog/we-are-excited-to-announce-azure-data-week,2023-09-28,we are excited to announce azure data week,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-file-explorer,2024-06-17,what is azure file explorer,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-sum/maxa,2025-03-06,maxa,blog
pragmaticworks.com,https://pragmaticworks.com/beginner-power-bi,2024-07-09,beginner power bi,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-max/counta,2025-03-06,counta,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-min/mina,2025-03-06,mina,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-sql-data-warehouse,2023-03-28,what is azure sql data warehouse,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-chartaccent-barchart,2023-03-28,power bi custom visuals chartaccent barchart,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-27-virtual-power-apps-bootcamp-191,2024-08-28,jan 27 virtual power apps bootcamp 191,blog
pragmaticworks.com,https://pragmaticworks.com/courses/copilot-in-microsoft-powerpoint,2024-11-18,copilot in microsoft powerpoint,blog
pragmaticworks.com,https://pragmaticworks.com/courses/power-pages-in-a-day,2024-11-18,power pages in a day,blog
pragmaticworks.com,https://pragmaticworks.com/slp-nerd-kit,2024-09-19,slp nerd kit,blog
pragmaticworks.com,https://pragmaticworks.com/blog/microsoft-project-desktop-beginner-to-pro-course-preview,2024-07-24,microsoft project desktop beginner to pro course preview,blog
pragmaticworks.com,https://pragmaticworks.com/blog/announcing-our-new-course-power-bi-administration,2023-03-28,announcing our new course power bi administration,blog
pragmaticworks.com,https://pragmaticworks.com/blog/exploring-excel-2013-for-bi-retaining-pivottable-size-after-data-refreshes,2023-03-16,exploring excel 2013 for bi retaining pivottable size after data refreshes,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-basic-http-request-with-power-automate,2023-12-19,how to basic http request with power automate,blog
pragmaticworks.com,https://pragmaticworks.com/power-bi-report-server-administration,2023-10-03,power bi report server administration,blog
pragmaticworks.com,https://pragmaticworks.com/on-demand-learning,2025-02-28,on demand learning,blog
pragmaticworks.com,https://pragmaticworks.com/events/may-20-virtual-power-bi-pl-300-bootcamp-105,2024-03-14,may 20 virtual power bi pl 300 bootcamp 105,blog
pragmaticworks.com,https://pragmaticworks.com/blog/mastering-date-and-time-formatting-in-power-automate,2024-01-23,mastering date and time formatting in power automate,blog
pragmaticworks.com,https://pragmaticworks.com/blog/sql-server-2016-polybase,2023-03-28,sql server 2016 polybase,blog
pragmaticworks.com,https://pragmaticworks.com/blog/employee-spotlight-brad-schacht,2023-03-16,employee spotlight brad schacht,blog
pragmaticworks.com,https://pragmaticworks.com/blog/who-is-mitchell-pearson,2024-08-27,who is mitchell pearson,blog
pragmaticworks.com,https://pragmaticworks.com/blog/paginated-reports-in-the-power-bi-service,2023-03-28,paginated reports in the power bi service,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-microsoft-fabric,2023-08-29,introduction to microsoft fabric,blog
pragmaticworks.com,https://pragmaticworks.com/blog/deleting-is-scary,2023-03-16,deleting is scary,blog
pragmaticworks.com,https://pragmaticworks.com/blog/our-learning-coaches-help-keep-you-on-track,2023-03-28,our learning coaches help keep you on track,blog
pragmaticworks.com,https://pragmaticworks.com/blog/automating-notifications-with-power-automate-a-pragmatic-guide,2024-04-30,automating notifications with power automate a pragmatic guide,blog
pragmaticworks.com,https://pragmaticworks.com/blog/flashback-friday-ssrs-i-dont-know-where-to-begin,2023-03-16,flashback friday ssrs i dont know where to begin,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-box-and-whiskers,2023-03-28,power bi custom visuals box and whiskers,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-prepare-for-the-microsoft-power-bi-da-100-exam,2023-03-28,how to prepare for the microsoft power bi da 100 exam,blog
pragmaticworks.com,https://pragmaticworks.com/courses/azure-devops-for-project-managers,2024-11-18,azure devops for project managers,blog
